customer_id,first_name,last_name,gender,dob,email,phone,city,state,advisor_id,risk_profile,annual_income,status,source_system,batch_id,load_date,record_created_ts,record_updated_ts
CUST00333,Saumya,Ghose,Male,2005-08-01,siddharthhans@example.org,+919097457395,Bhusawal,Assam,ADV0015,Low,2023265,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.673817,2026-07-16 11:10:43.673817
CUST00334,Radhika,Jaggi,Female,2008-05-19,aarnanagarajan@example.net,+918904956613,Chandigarh,Madhya Pradesh,ADV0008,Medium,2861022,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.673898,2026-07-16 11:10:43.673898
CUST00335,Mekhala,Nanda,Female,2000-03-22,yarora@example.net,+919231495430,Gorakhpur,Maharashtra,ADV0015,Low,2539805,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.673968,2026-07-16 11:10:43.673968
CUST00336,Mason,Divan,Male,1983-05-27,cherianharrison@example.com,+917329154472,Bulandshahr,Himachal Pradesh,ADV0016,Low,1842836,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.674042,2026-07-16 11:10:43.674042
CUST00337,Leela,Sunder,Female,1983-09-19,lbarad@example.com,+917982900391,Asansol,Punjab,ADV0010,Medium,2409343,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.674121,2026-07-16 11:10:43.674121
CUST00338,Neelima,Barad,Female,1973-06-29,wazir07@example.com,+916696034559,Jaipur,Karnataka,ADV0007,High,880485,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.674192,2026-07-16 11:10:43.674192
CUST00339,Chavvi,Mukhopadhyay,Female,1966-10-19,ochaudhari@example.org,+916224110541,Mango,Tripura,ADV0016,Medium,2625912,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.674261,2026-07-16 11:10:43.674261
CUST00340,Ekani,Luthra,Male,1992-10-22,guhariya@example.org,+919055443931,Shivpuri,Tripura,ADV0017,Low,1495640,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.674333,2026-07-16 11:10:43.674333
CUST00341,Zaitra,Prakash,Male,1998-02-27,dominicmukhopadhyay@example.net,+919277561834,Bhavnagar,Tripura,ADV0006,Medium,2184581,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.674410,2026-07-16 11:10:43.674410
CUST00342,Ayush,Ghose,Male,1961-09-19,dalbirkrish@example.org,+919569318475,Dhanbad,Kerala,ADV0014,Low,1231294,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.674507,2026-07-16 11:10:43.674507
CUST00343,Rushil,Mahal,Female,1971-11-26,ztiwari@example.net,+919799455941,Ludhiana,Haryana,ADV0012,Low,2040203,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.674574,2026-07-16 11:10:43.674574
CUST00344,Kashish,Suresh,Male,1984-12-28,urvipalla@example.com,+917702756809,Rampur,Telangana,ADV0017,Medium,1288924,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.674648,2026-07-16 11:10:43.674648
CUST00345,Gautam,Mane,Female,1952-02-17,gabatanish@example.org,+916350492684,Tiruppur,Himachal Pradesh,ADV0012,Low,418227,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.674719,2026-07-16 11:10:43.674719
CUST00346,Nimrat,Varghese,Female,1951-09-13,somkevin@example.net,+919997866845,Ghaziabad,Uttar Pradesh,ADV0004,High,1706309,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.674788,2026-07-16 11:10:43.674788
CUST00347,Abhiram,Kapur,Male,1965-03-05,anvi66@example.com,+916590985753,Nizamabad,Gujarat,ADV0002,Medium,2281619,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.674864,2026-07-16 11:10:43.674864
CUST00348,Unnati,Mittal,Male,1989-10-25,achaudry@example.net,+919259197927,Kishanganj,Rajasthan,ADV0016,Medium,2880957,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.674932,2026-07-16 11:10:43.674932
CUST00349,Barkha,Misra,Male,1990-03-27,vbhatt@example.com,+919890628295,Bally,Himachal Pradesh,ADV0003,Low,1373422,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.674999,2026-07-16 11:10:43.674999
CUST00350,Chanchal,Guha,Male,1959-03-27,daksheshraval@example.net,+919586139213,Kolhapur,Telangana,ADV0005,High,2853828,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.675067,2026-07-16 11:10:43.675067
CUST00351,Atharv,Tank,Female,2008-05-23,omya66@example.net,+916477543926,Ballia,Tamil Nadu,ADV0010,Low,1563119,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.675133,2026-07-16 11:10:43.675133
CUST00352,Ranveer,Oza,Male,1992-09-04,vamakshiparmer@example.net,+916205082311,Tirunelveli,Uttarakhand,ADV0008,Medium,2979957,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.675208,2026-07-16 11:10:43.675208
CUST00353,Pratyush,Memon,Female,1956-03-13,aarnagoswami@example.net,+916269754673,Hubli–Dharwad,Haryana,ADV0004,Medium,2802904,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.675282,2026-07-16 11:10:43.675282
CUST00354,Isha,Kapoor,Male,1993-09-14,osha55@example.com,+918714225802,Madhyamgram,West Bengal,ADV0017,High,1314762,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.675362,2026-07-16 11:10:43.675362
CUST00355,Jacob,Singhal,Male,1953-08-26,sodhirobert@example.net,+917251003660,Eluru,Mizoram,ADV0014,Low,2878698,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.675431,2026-07-16 11:10:43.675431
CUST00356,Chanchal,Sachdev,Female,1953-09-03,lakshiyer@example.com,+917033215551,Jehanabad,Manipur,ADV0019,Medium,1085651,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.675514,2026-07-16 11:10:43.675514
CUST00357,Luke,Mutti,Male,2000-07-22,farissura@example.com,+918248349034,Satara,Rajasthan,ADV0012,Low,2506453,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.675586,2026-07-16 11:10:43.675586
CUST00358,Dalbir,Agrawal,Male,1976-10-03,omdutt@example.com,+917676986013,Bikaner,Punjab,ADV0016,Low,2966196,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.675651,2026-07-16 11:10:43.675651
CUST00359,Radha,Sanghvi,Female,1973-12-07,arajagopal@example.org,+917603321558,Dindigul,Andhra Pradesh,ADV0009,High,368124,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.675726,2026-07-16 11:10:43.675726
CUST00360,Ekanta,Wali,Female,1961-08-04,kothariupkaar@example.net,+919386667704,Bijapur,Chhattisgarh,ADV0003,Medium,1311355,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.675801,2026-07-16 11:10:43.675801
CUST00361,Harshil,Rajagopal,Male,1979-09-25,oliver10@example.com,+919313573165,Sirsa,Telangana,ADV0019,High,1694684,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.675868,2026-07-16 11:10:43.675868
CUST00362,Zinal,Viswanathan,Male,1970-02-18,hemasuri@example.com,+916190420322,Dehradun,Uttar Pradesh,ADV0012,High,1719970,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.675959,2026-07-16 11:10:43.675959
CUST00363,Netra,Bahl,Male,1963-10-15,siddharthbains@example.net,+919566470640,Amravati,Kerala,ADV0015,High,2307105,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.676031,2026-07-16 11:10:43.676031
CUST00364,Baljiwan,Prashad,Male,2001-05-18,chanakya90@example.net,+919485356009,Jaipur,Arunachal Pradesh,ADV0005,Low,2219647,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.676142,2026-07-16 11:10:43.676142
CUST00365,Jack,Saha,Male,1976-04-22,krishnanurvi@example.net,+917260326267,Tiruppur,Tamil Nadu,ADV0007,Low,1136637,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.676212,2026-07-16 11:10:43.676212
CUST00366,Aditya,Mitra,Male,1974-12-13,venkateshanamika@example.net,+917355473709,Gurgaon,Uttarakhand,ADV0010,High,1970272,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.676278,2026-07-16 11:10:43.676278
CUST00367,Henry,Vaidya,Female,1992-03-24,mandalishaan@example.org,+917087974350,Davanagere,Punjab,ADV0002,High,1101545,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.676342,2026-07-16 11:10:43.676342
CUST00368,Ryan,Lall,Female,1998-10-07,ishitarout@example.com,+917533192415,Thane,Nagaland,ADV0002,High,1692193,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.676407,2026-07-16 11:10:43.676407
CUST00369,Watika,Johal,Female,1990-06-15,pnarayanan@example.org,+916534616074,Hubli–Dharwad,Bihar,ADV0012,Medium,1977812,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.676470,2026-07-16 11:10:43.676470
CUST00370,Wakeeta,Dixit,Female,2005-08-10,chaudhuriaahana@example.net,+919842438768,Sirsa,Jharkhand,ADV0013,Medium,1083568,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.676559,2026-07-16 11:10:43.676559
CUST00371,Aishani,Shetty,Female,1953-06-10,balveermannan@example.com,+918972411520,Purnia,Telangana,ADV0016,Medium,2478000,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.676626,2026-07-16 11:10:43.676626
CUST00372,Jack,Chandran,Female,1999-11-29,andralakshit@example.net,+919440904834,Ozhukarai,Kerala,ADV0003,High,2080480,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.676692,2026-07-16 11:10:43.676692
CUST00373,Raksha,Loyal,Male,2001-06-28,pradhanhema@example.org,+917849443634,Rewa,Madhya Pradesh,ADV0020,Low,2587885,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.676765,2026-07-16 11:10:43.676765
CUST00374,Tanmayi,Magar,Female,1999-01-04,psama@example.org,+917379592595,Mira-Bhayandar,Tamil Nadu,ADV0004,Low,1675395,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.676844,2026-07-16 11:10:43.676844
CUST00375,Daniel,Dutta,Female,1956-07-21,lsarma@example.net,+917316389690,Secunderabad,Punjab,ADV0015,High,2087260,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.676936,2026-07-16 11:10:43.676936
CUST00376,Ayush,De,Male,1978-07-23,achowdhury@example.com,+918962517290,Rajkot,Himachal Pradesh,ADV0015,Medium,2175397,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.677008,2026-07-16 11:10:43.677008
CUST00377,Dipta,Arora,Male,1991-05-28,hamsinivenkataraman@example.net,+919121644055,Bhiwani,Sikkim,ADV0012,High,2124272,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.677077,2026-07-16 11:10:43.677077
CUST00378,Yuvraj,Subramaniam,Female,1970-08-04,jdixit@example.net,+918746499773,Hyderabad,Rajasthan,ADV0002,Low,2973921,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.677141,2026-07-16 11:10:43.677141
CUST00379,Naksh,Tiwari,Female,1999-10-09,egandhi@example.com,+917560409439,New Delhi,Karnataka,ADV0017,High,971032,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.677205,2026-07-16 11:10:43.677205
CUST00380,Arunima,Bedi,Male,1979-12-10,prau@example.org,+916613233132,Raiganj,Uttar Pradesh,ADV0020,High,2137830,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.677266,2026-07-16 11:10:43.677266
CUST00381,Sara,Chakrabarti,Male,2000-03-21,hmutti@example.com,+916542153826,Kota,Madhya Pradesh,ADV0003,Low,1836492,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.677328,2026-07-16 11:10:43.677328
CUST00382,Nitara,Banik,Female,1982-11-07,chanddaksha@example.net,+917644347110,Sirsa,Karnataka,ADV0019,Low,2837951,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.677394,2026-07-16 11:10:43.677394
CUST00383,Januja,Bhagat,Male,1997-11-25,jnarula@example.net,+918916549321,Bharatpur,Tamil Nadu,ADV0015,Medium,1860337,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.677464,2026-07-16 11:10:43.677464
CUST00384,Sneha,Comar,Female,1956-03-10,aarnavom@example.com,+919277422858,Motihari,Mizoram,ADV0003,High,877535,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.677650,2026-07-16 11:10:43.677650
CUST00385,Kashvi,Cherian,Female,1953-03-11,waidadey@example.net,+917709543220,Aligarh,Himachal Pradesh,ADV0011,High,1468909,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.677730,2026-07-16 11:10:43.677730
CUST00386,Rohan,Guha,Male,1957-07-16,dkale@example.org,+916487258103,Moradabad,Tripura,ADV0001,High,1080342,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.677803,2026-07-16 11:10:43.677803
CUST00387,Oeshi,Batra,Female,2004-04-13,seshadritanvi@example.net,+918223699008,Panchkula,Andhra Pradesh,ADV0013,High,793925,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.677872,2026-07-16 11:10:43.677872
CUST00388,Chanakya,Sant,Female,1999-03-11,xtrivedi@example.org,+919328447109,Warangal,Bihar,ADV0009,High,2171805,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.677936,2026-07-16 11:10:43.677936
CUST00389,Lila,Nagy,Male,1979-10-11,msahota@example.net,+918627992499,Panipat,Madhya Pradesh,ADV0010,High,2360242,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.677998,2026-07-16 11:10:43.677998
CUST00390,Hemal,Menon,Male,1976-10-20,lakshitsachar@example.net,+916526723719,Motihari,West Bengal,ADV0005,Low,2196004,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.678068,2026-07-16 11:10:43.678068
CUST00391,Dipta,Kalla,Male,1962-03-10,hemani22@example.net,+919859797024,Bhiwandi,Tripura,ADV0015,Low,1640448,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.678134,2026-07-16 11:10:43.678134
CUST00392,Indira,Srinivasan,Female,1984-05-04,swalla@example.com,+919047453184,Nagaon,Bihar,ADV0003,High,2574031,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.678196,2026-07-16 11:10:43.678196
CUST00393,Aryan,Raj,Female,1958-12-19,iyengaramara@example.org,+919828240439,Chandrapur,Chhattisgarh,ADV0010,Low,2974707,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.678262,2026-07-16 11:10:43.678262
CUST00394,David,Merchant,Male,1962-05-15,parmersneha@example.org,+919408900003,Kishanganj,Madhya Pradesh,ADV0012,High,1240537,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.678337,2026-07-16 11:10:43.678337
CUST00395,Wazir,Vaidya,Male,1996-01-11,champak66@example.com,+916863204110,Suryapet,Arunachal Pradesh,ADV0005,Low,2372078,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.678411,2026-07-16 11:10:43.678411
CUST00396,Agastya,Krishnamurthy,Male,1962-04-26,okar@example.net,+917550038771,Giridih,Nagaland,ADV0018,High,1847325,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.678474,2026-07-16 11:10:43.678474
CUST00397,Ronith,Hari,Female,1967-08-08,falangrover@example.org,+919451700819,Burhanpur,Arunachal Pradesh,ADV0018,Low,2866697,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.678556,2026-07-16 11:10:43.678556
CUST00398,Priya,Mallick,Male,1982-10-27,naveenkumer@example.org,+916282385977,Kirari Suleman Nagar,Tamil Nadu,ADV0010,Medium,2307666,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.678621,2026-07-16 11:10:43.678621
CUST00399,Mohammed,Baral,Female,1959-06-15,charan94@example.com,+919303536605,Srinagar,Uttar Pradesh,ADV0014,High,609332,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.678684,2026-07-16 11:10:43.678684
CUST00400,Eesha,Vora,Male,1963-04-18,ekanshtiwari@example.org,+917361623473,Tinsukia,Nagaland,ADV0003,Medium,2253846,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.678749,2026-07-16 11:10:43.678749
CUST00401,Netra,Chanda,Female,1970-10-21,garimanarula@example.com,+916551192946,Bellary,Tripura,ADV0018,High,2765353,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.678823,2026-07-16 11:10:43.678823
CUST00402,Vaishnavi,Andra,Male,1957-03-11,sanaya39@example.net,+919297597008,Thane,Sikkim,ADV0005,Medium,2409163,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.678890,2026-07-16 11:10:43.678890
CUST00403,Ekani,Raj,Male,2003-08-31,rajuaahana@example.net,+919570796341,Nagpur,Mizoram,ADV0004,High,941793,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.678961,2026-07-16 11:10:43.678961
CUST00404,Kavya,Varkey,Female,1997-02-06,csur@example.com,+916707196784,Pondicherry,Mizoram,ADV0006,Medium,1245690,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.679036,2026-07-16 11:10:43.679036
CUST00405,Fitan,Char,Female,1960-03-31,bhattishivansh@example.net,+918228649039,Khandwa,Uttarakhand,ADV0010,Low,1351114,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.679108,2026-07-16 11:10:43.679108
CUST00406,Hemang,Jha,Male,1981-09-23,vbora@example.net,+918727549434,Nagpur,Manipur,ADV0018,Medium,825002,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.679173,2026-07-16 11:10:43.679173
CUST00407,Garima,Barad,Female,1955-08-13,gokhalezayan@example.net,+918638949369,Ramgarh,Uttarakhand,ADV0018,Low,2407944,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.679237,2026-07-16 11:10:43.679237
CUST00408,Vedant,Kuruvilla,Male,1974-03-07,bravel@example.com,+918541797909,Pali,Sikkim,ADV0019,Low,1018067,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.679298,2026-07-16 11:10:43.679298
CUST00409,Jagat,Warrior,Female,1950-11-17,bathelijah@example.com,+919618638812,Ramagundam,Uttar Pradesh,ADV0019,Low,419007,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.679362,2026-07-16 11:10:43.679362
CUST00410,Charvi,Chadha,Male,1966-11-12,zraj@example.net,+916195256953,Bhalswa Jahangir Pur,Goa,ADV0019,Medium,1184194,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.679424,2026-07-16 11:10:43.679424
CUST00411,Thomas,Deshpande,Female,1993-11-06,maanas45@example.org,+918654755464,Amravati,Arunachal Pradesh,ADV0001,Medium,2930516,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.679501,2026-07-16 11:10:43.679501
CUST00412,Abdul,Ramesh,Female,1981-09-10,modyshivansh@example.net,+918756970807,Rajpur Sonarpur,Maharashtra,ADV0010,Medium,1327092,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.679567,2026-07-16 11:10:43.679567
CUST00413,Yauvani,Dhar,Female,1959-11-15,zayyanhari@example.org,+917277468755,Tezpur,West Bengal,ADV0015,Low,551293,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.679631,2026-07-16 11:10:43.679631
CUST00414,Chatura,Shenoy,Male,1987-12-06,mannanekalinga@example.com,+917888091245,Davanagere,Telangana,ADV0014,Medium,2248011,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.679701,2026-07-16 11:10:43.679701
CUST00415,Vidhi,Narayanan,Male,1971-04-02,harishmane@example.net,+917461115950,Jammu,Karnataka,ADV0020,Low,1611066,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.679773,2026-07-16 11:10:43.679773
CUST00416,Vedika,Seshadri,Female,1969-08-01,michael99@example.com,+919153363918,Haldia,Goa,ADV0012,Medium,848472,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.679851,2026-07-16 11:10:43.679851
CUST00417,Aayush,Munshi,Female,1964-10-25,rajatamalhotra@example.com,+918211822827,Bathinda,Meghalaya,ADV0018,Low,1638469,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.679920,2026-07-16 11:10:43.679920
CUST00418,Turvi,Sehgal,Male,1971-05-06,vidhi81@example.org,+918003484425,Parbhani,West Bengal,ADV0004,Medium,2185742,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.679982,2026-07-16 11:10:43.679982
CUST00419,Logan,Yohannan,Male,1961-12-06,borraanirudh@example.net,+916605064858,Amaravati,Odisha,ADV0004,Low,1517237,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.680047,2026-07-16 11:10:43.680047
CUST00420,Nidhi,Kala,Female,2003-02-08,urmi25@example.com,+919711555475,Giridih,Telangana,ADV0020,Medium,1341321,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.680109,2026-07-16 11:10:43.680109
CUST00421,Bina,Desai,Male,1977-06-28,ranganathanjanuja@example.net,+919493860743,Mathura,West Bengal,ADV0011,High,1611621,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.680175,2026-07-16 11:10:43.680175
CUST00422,Noah,Varkey,Male,1958-09-05,praneeldhingra@example.net,+919277581356,Secunderabad,Arunachal Pradesh,ADV0006,Medium,2458912,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.680249,2026-07-16 11:10:43.680249
CUST00423,Theodore,Sura,Female,1963-12-24,kala30@example.net,+918142156616,Kadapa,Uttar Pradesh,ADV0010,Medium,397208,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.680317,2026-07-16 11:10:43.680317
CUST00424,Jalsa,Rama,Male,1977-10-12,cbatra@example.net,+917688962331,Kota,Tamil Nadu,ADV0017,Medium,1309689,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.680407,2026-07-16 11:10:43.680407
CUST00425,Anusha,Lall,Male,1984-02-06,krisharadhakrishnan@example.com,+918505443885,Hazaribagh,Himachal Pradesh,ADV0012,Low,511981,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.680483,2026-07-16 11:10:43.680483
CUST00426,Krisha,Kapoor,Female,1980-06-27,hemani77@example.net,+918125554417,Orai,Chhattisgarh,ADV0020,High,2273784,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.680563,2026-07-16 11:10:43.680563
CUST00427,Ria,Gandhi,Female,1963-11-17,siddharth22@example.org,+918305069227,Madanapalle,Tamil Nadu,ADV0001,Low,2107442,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.680636,2026-07-16 11:10:43.680636
CUST00428,Jagat,Karpe,Male,1974-08-02,ishaan77@example.com,+919790118526,Gudivada,Goa,ADV0009,High,1834182,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.680706,2026-07-16 11:10:43.680706
CUST00429,Nirja,Bains,Female,1964-09-02,naveendesai@example.net,+917571688961,Chapra,Chhattisgarh,ADV0002,Medium,514570,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.680772,2026-07-16 11:10:43.680772
CUST00430,Daksh,Ganesan,Male,1965-07-08,zansiravi@example.net,+917557027753,Anantapuram,Assam,ADV0018,Medium,608414,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.680854,2026-07-16 11:10:43.680854
CUST00431,Tarak,Sen,Female,1985-09-19,ksubramaniam@example.org,+918165761020,Ghaziabad,Chhattisgarh,ADV0015,High,1473233,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.680919,2026-07-16 11:10:43.680919
CUST00432,Qabil,Vaidya,Male,1965-11-17,sudiksha99@example.org,+916552605034,Burhanpur,Madhya Pradesh,ADV0004,Medium,1865307,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.680990,2026-07-16 11:10:43.680990
CUST00433,Kevin,Chopra,Female,1951-07-01,mdoctor@example.org,+918395869480,Fatehpur,Punjab,ADV0012,Low,1134909,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.681052,2026-07-16 11:10:43.681052
CUST00434,Balvan,Wali,Female,1979-09-25,chandervasatika@example.net,+918147818256,Madanapalle,Nagaland,ADV0002,Low,463217,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.681130,2026-07-16 11:10:43.681130
CUST00435,Aarav,Sankar,Male,1980-10-25,caleb86@example.org,+919064853643,Eluru,Kerala,ADV0011,Medium,2478239,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.681195,2026-07-16 11:10:43.681195
CUST00436,Guneet,Sandal,Female,1958-04-21,fkaul@example.com,+916639695273,Bardhaman,Gujarat,ADV0020,High,886283,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.681258,2026-07-16 11:10:43.681258
CUST00437,Abdul,Amble,Female,1984-01-23,venkateshabhimanyu@example.com,+918633107545,Satna,Maharashtra,ADV0011,Low,1948170,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.681326,2026-07-16 11:10:43.681326
CUST00438,Janaki,Chhabra,Female,1959-07-07,advika86@example.net,+918550027973,Pudukkottai,Himachal Pradesh,ADV0011,High,2437895,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.681390,2026-07-16 11:10:43.681390
CUST00439,Mekhala,Jani,Female,1974-07-04,xgola@example.net,+919044014286,Nizamabad,Jharkhand,ADV0019,Medium,2291843,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.681451,2026-07-16 11:10:43.681451
CUST00440,Hemangini,Rao,Male,1993-03-19,karpesanya@example.net,+917582084743,Salem,Gujarat,ADV0011,High,759714,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.681529,2026-07-16 11:10:43.681529
CUST00441,Yashoda,Rattan,Female,1996-02-18,dyallopa@example.net,+918506981604,Mysore,Uttarakhand,ADV0010,High,2939309,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.681595,2026-07-16 11:10:43.681595
CUST00442,Maanav,Sinha,Male,2004-03-28,echakrabarti@example.com,+918563707272,Uluberia,Assam,ADV0016,Medium,2726297,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.681657,2026-07-16 11:10:43.681657
